,name,vocation,level,world,experience,world_type,ingestion_time,ingestion_date,source_system,batch_id
1032,Fewev,druid,256,zunera,275279294,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1033,Fhidox,royal paladin,249,zunera,252573020,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1034,Fictional storyteller,none,24,zunera,200399,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1035,Figurant,royal paladin,401,zunera,1062471703,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1036,Figz Rookstayer,none,57,zunera,2880283,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1037,Fioritto,elder druid,290,zunera,398519115,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1038,Flako Eliite,elite knight,412,zunera,1149043515,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1039,Flapjack Sparrow,druid,244,zunera,236597811,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1040,Flavour,master sorcerer,190,zunera,111279258,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1041,Flawless Strike,royal paladin,302,zunera,451426856,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1042,Flint Mage,elder druid,301,zunera,447906133,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1043,Flipo Reincarnated,royal paladin,276,zunera,344792581,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1044,Florian Wolf,master sorcerer,201,zunera,131387791,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1045,Fofinho Retro Manda,elder druid,540,zunera,2606261014,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1046,Fofuxao,druid,891,zunera,11716239700,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1047,Fofuxo Rushback,knight,409,zunera,1127398981,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1048,Fofuxo Zunera Defender,elder druid,494,zunera,1989440804,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1049,Fogo,none,33,zunera,546344,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1050,Football Referee,elite knight,302,zunera,452189120,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1051,Fotografo de Defunto,royal paladin,448,zunera,1481424755,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1052,Four Lokos,elite knight,566,zunera,2992511186,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1053,Fouroth Droidz,elite knight,246,zunera,243300951,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1054,Fouskyz Waladramus,none,53,zunera,2215596,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1055,Fovaneb,elder druid,227,zunera,190733033,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1056,Fox Crazi,elite knight,262,zunera,293084895,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1057,Foxzkov,royal paladin,347,zunera,685908626,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1058,Fraguei Cy,druid,287,zunera,386757703,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1059,Franess,master sorcerer,287,zunera,389356151,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1060,Frankiitto,royal paladin,306,zunera,472737043,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1061,Fred Mercury Praateado,elder druid,226,zunera,188354689,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1062,Freewake,paladin,498,zunera,2041200356,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1063,Fresh Fresher Jul,master sorcerer,216,zunera,164551008,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1064,Friera No Dente,none,29,zunera,341127,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1065,Frorsikyena Astran,none,77,zunera,7049320,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1066,Frost Dragon,druid,596,zunera,3504365530,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1067,Frosty Caribou,royal paladin,269,zunera,320544655,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1068,Frutilica,elite knight,279,zunera,357802766,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1069,Fula Jaar,master sorcerer,222,zunera,178225216,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1070,Full Cullapse,master sorcerer,244,zunera,236391041,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1071,Furito Calmo,exalted monk,111,zunera,21669650,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1072,Furito Caolho,elite knight,310,zunera,487185729,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1073,Furito Enganado,elite knight,1019,zunera,17531362279,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1074,Furito Fraco,royal paladin,1112,zunera,22819967247,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1075,Furito Sem Mouse,elder druid,1034,zunera,18320795358,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1076,Furywithin,elder druid,302,zunera,451505214,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1077,Fuzati,elite knight,280,zunera,360502795,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1078,Fziolasty,royal paladin,313,zunera,504307903,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1079,Gaara Colt,sorcerer,418,zunera,1202837863,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1080,Gabija demon,none,32,zunera,496006,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1081,Gabo Da Tankah,master sorcerer,285,zunera,377989608,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1082,Gabriel Royal Roydan,none,33,zunera,517371,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1083,Gadruid,elder druid,226,zunera,189206770,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1084,Gago Arrogante,master sorcerer,775,zunera,7708319678,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1085,Gago Rider,master sorcerer,536,zunera,2539271080,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1086,Gagow,master sorcerer,832,zunera,9555936904,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1087,Gambity,knight,677,zunera,5134250485,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1088,Gannico,knight,252,zunera,263447331,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1089,Ganondoorf,sorcerer,525,zunera,2388130884,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1090,Ganykus,royal paladin,259,zunera,283746833,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1091,Garen The Knight,elite knight,249,zunera,254130192,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1092,Gaskinen,monk,14,zunera,34549,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1093,Geek Jyuu,master sorcerer,458,zunera,1583997041,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1094,Geezy Outlaw,master sorcerer,328,zunera,577490258,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1095,General Brocky,elder druid,576,zunera,3164171459,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1096,General Chabelus,master sorcerer,455,zunera,1557244730,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1097,General Murk,sorcerer,241,zunera,229862922,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1098,Genesis Duralight,royal paladin,298,zunera,432995040,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1099,Geroux,elite knight,420,zunera,1218437732,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1100,Get Off,elite knight,347,zunera,687516006,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1101,Get Trouble,royal paladin,1181,zunera,27341148954,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1102,Gex Ibiszof,elder druid,620,zunera,3936371164,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1103,Ghass,sorcerer,212,zunera,156376738,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1104,Ghost Insane,master sorcerer,190,zunera,111747750,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1105,Giant Raiden,paladin,251,zunera,259444073,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1106,Gibimba Arqueiro Destemido,royal paladin,244,zunera,237062431,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1107,Giigio,elite knight,277,zunera,347912928,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1108,Gildmort,elite knight,291,zunera,402668750,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1109,Gimbli,royal paladin,250,zunera,254300350,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1110,Girls Jenni,elite knight,266,zunera,308376077,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1111,Giuf,royal paladin,266,zunera,310085041,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1112,Glocktoon,sorcerer,191,zunera,112753097,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1113,Glockzeera,master sorcerer,282,zunera,368063568,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1114,Glowz,master sorcerer,200,zunera,129401627,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1115,Gnik Rises,royal paladin,319,zunera,532364482,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1116,Gobernment,elder druid,243,zunera,233739664,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1117,Goblin Sworder,elite knight,306,zunera,470956223,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1118,Gobral,monk,8,zunera,5076,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1119,Goddess of Blood,knight,394,zunera,1009130558,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1120,Godlike Curse,elder druid,270,zunera,323528825,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1121,Gokii,royal paladin,273,zunera,334794579,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1122,Golden Crazy,royal paladin,306,zunera,470050508,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1123,Golden Shard,elder druid,246,zunera,244139624,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1124,Goodtime,elite knight,247,zunera,245838646,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1125,Graham Blade,elder druid,277,zunera,349526593,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1126,Graingy,elite knight,300,zunera,445212660,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1127,Gran Runexz,elder druid,304,zunera,461335245,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1128,Gravitron,master sorcerer,189,zunera,110399973,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1129,Greazy,elder druid,231,zunera,201518474,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1130,Grimm Lee,master sorcerer,280,zunera,358397924,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1131,Grimm Reaperr,master sorcerer,293,zunera,410808747,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1132,Grizzly Winterblue,elder druid,230,zunera,200138052,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1133,Grizzlyn,elder druid,326,zunera,571522039,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1134,Grube Grub,knight,262,zunera,292987097,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1135,Gryzbeq,none,31,zunera,426956,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1136,Gualiziinho,elder druid,233,zunera,207222485,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1137,Guarcik,master sorcerer,192,zunera,115904066,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1138,Guarrumito,royal paladin,286,zunera,381855020,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1139,Guillote Coppola,master sorcerer,185,zunera,103246638,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1140,Guinho Zeld,none,26,zunera,235224,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1141,Guizao Rushna Paralyzer,elder druid,317,zunera,525028949,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1142,Guizao Toradao,elite knight,257,zunera,278570648,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1143,Gumps Healer,elder druid,283,zunera,372978486,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1144,Gunz Retro Manda,paladin,534,zunera,2513448533,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1145,Gusty Diesel,elder druid,250,zunera,256467854,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1146,Gutheres,druid,228,zunera,193011065,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1147,Guzlemaw,elder druid,291,zunera,402381414,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1148,Gzozin,elder druid,248,zunera,250125312,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1149,Haazter,monk,2,zunera,196,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1150,Hades the Fierce,master sorcerer,210,zunera,150043198,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1151,Haffel,paladin,640,zunera,4342879744,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1152,Haizen Flying,elder druid,435,zunera,1360093703,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1153,Hakkaido,elite knight,257,zunera,278605212,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1154,Hallanzinx,druid,239,zunera,223500118,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1155,Hampsz,master sorcerer,298,zunera,436595460,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1156,Hard Abi,druid,398,zunera,1035981861,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1157,Hardicori Retro Manda,master sorcerer,528,zunera,2439082356,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1158,Hardyzao,sorcerer,368,zunera,819702006,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1159,Harry rock lee,none,26,zunera,254189,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1160,Harzzard limaa,royal paladin,345,zunera,673040645,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1161,Hashtag Wills,paladin,263,zunera,298550632,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1162,Haszenwasz,elder druid,272,zunera,330782047,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1163,Havi Metal,master sorcerer,272,zunera,330795697,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1164,Havoc Dragon,elite knight,551,zunera,2769899171,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1165,Havzin,royal paladin,417,zunera,1195391799,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1166,Haytin,master sorcerer,219,zunera,170705956,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1167,Headxshot,elite knight,245,zunera,241939899,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1168,Heal Kiiller,elder druid,216,zunera,164567155,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1169,Healer Inmortal,elder druid,227,zunera,189864532,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1170,Healing Jack,elder druid,326,zunera,569861015,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
1171,Hedorah,royal paladin,408,zunera,1118822605,Hardcore PvP,2026-01-12 23:47:32.609137,2026-01-12,highscore_tibia_page,75e52d0e-a3bd-4ebf-92e5-11e63f1bcea7
