,name,vocation,world,skill_level,category,ingestion_time,ingestion_date,source_system,batch_id
4194,Weess,elite knight,xyla,134,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4195,Zakonniczek,exalted monk,xyla,110,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4196,Zeze Careca,elite knight,xyla,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4197,Asmitank Friolla,royal paladin,jadebra,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4198,Barba Carpintaria,elite knight,jadebra,127,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4199,Bocelli Segundo,elite knight,jadebra,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4200,Clown Bo zo,elite knight,jadebra,129,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4201,Deltafang,elite knight,jadebra,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4202,Dobid Elve,elite knight,jadebra,134,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4203,Duzoco Inofensivo,master sorcerer,jadebra,134,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4204,Dwell Wezzs,exalted monk,jadebra,109,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4205,Errahnte,elite knight,jadebra,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4206,Fenrir Endbringer,elite knight,jadebra,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4207,Fra Ngo,exalted monk,jadebra,117,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4208,Frank Friiola,elite knight,jadebra,130,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4209,Grageru,exalted monk,jadebra,116,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4210,Gunnarz,elite knight,jadebra,130,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4211,Hardzin Oek,elite knight,jadebra,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4212,Jimnn,royal paladin,jadebra,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4213,Joe The Monk,exalted monk,jadebra,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4214,Kasparovz,master sorcerer,jadebra,127,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4215,Kayhn Kuroi Tenshi,royal paladin,jadebra,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4216,Knalha Aposentado,elite knight,jadebra,133,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4217,Kryoo Spider Monk,exalted monk,jadebra,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4218,Kungs Law,exalted monk,jadebra,113,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4219,Maiki Ignorante,elite knight,jadebra,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4220,Mike Thalisson,exalted monk,jadebra,112,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4221,Mizixx,elite knight,jadebra,130,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4222,Monkszk,exalted monk,jadebra,110,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4223,Myloveylady,elite knight,jadebra,130,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4224,Na Bu,master sorcerer,jadebra,127,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4225,Neto Orangepodi,master sorcerer,jadebra,130,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4226,Neutronyh,elite knight,jadebra,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4227,Nitsuga Solrac,exalted monk,jadebra,109,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4228,Nomad Prospero,exalted monk,jadebra,114,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4229,Pdois Evoluido,elite knight,jadebra,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4230,Pedrin Aposentado,master sorcerer,jadebra,130,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4231,Pedrin Impostor,royal paladin,jadebra,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4232,Pedrin Orangepodi,elite knight,jadebra,133,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4233,Pesadelow,exalted monk,jadebra,115,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4234,Peumarinho,elite knight,jadebra,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4235,Piolho De Gabine,elite knight,jadebra,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4236,Psico Paglis,exalted monk,jadebra,117,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4237,Pyrkaa,elite knight,jadebra,127,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4238,Rhokun,royal paladin,jadebra,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4239,Sorin Ltda,royal paladin,jadebra,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4240,Tauttau,exalted monk,jadebra,113,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4241,The King Fighter,exalted monk,jadebra,125,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4242,Toniim,exalted monk,jadebra,129,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4243,Tonim Berserker,elite knight,jadebra,137,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4244,Tonim Mage,master sorcerer,jadebra,137,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4245,Tonim Sniper,royal paladin,jadebra,137,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4246,Tonim Tank,elite knight,jadebra,137,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4247,Vexcraw,elite knight,jadebra,139,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4248,Vorthay,exalted monk,jadebra,119,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4249,Zedrin Ltda,master sorcerer,jadebra,133,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4250,Amanda Relaxada,master sorcerer,ustebra,128,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4251,Amiciah,exalted monk,ustebra,113,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4252,Aresius Tufuxas,elite knight,ustebra,132,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4253,Arnoldzao Corporation,elite knight,ustebra,129,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4254,Bar Budo,elite knight,ustebra,134,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4255,Barra Mil Contra,elite knight,ustebra,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4256,Brauba,royal paladin,ustebra,137,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4257,Brotinho Supremo,elite knight,ustebra,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4258,Bufetada,monk,ustebra,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4259,Candelabro Gestao Inteligente,master sorcerer,ustebra,131,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4260,Cavots,elite knight,ustebra,134,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4261,Demonik Bending,master sorcerer,ustebra,132,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4262,Dhan Vanas,elite knight,ustebra,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4263,Di Electi,exalted monk,ustebra,115,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4264,Diogo Relaxado,master sorcerer,ustebra,132,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4265,Doug Oak,elite knight,ustebra,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4266,Druida Joselito Lolz,knight,ustebra,127,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4267,Dumzin,royal paladin,ustebra,137,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4268,Dunart Tanagaiola,master sorcerer,ustebra,127,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4269,Emyziiinha,elite knight,ustebra,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4270,Ever Vitar,exalted monk,ustebra,112,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4271,Fake Neri,elite knight,ustebra,127,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4272,Fellzorr,elite knight,ustebra,130,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4273,Femusk,royal paladin,ustebra,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4274,Fort Oak,elite knight,ustebra,133,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4275,Futux,elite knight,ustebra,130,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4276,Glurfindel,elite knight,ustebra,134,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4277,Grimexx,exalted monk,ustebra,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4278,Guton,elite knight,ustebra,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4279,Insane Zoca,elite knight,ustebra,130,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4280,Its Easy,exalted monk,ustebra,114,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4281,Ivanzerah Namaxima,elite knight,ustebra,137,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4282,Jeffinmusk,elite knight,ustebra,133,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4283,Korra Raava,exalted monk,ustebra,113,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4284,Lann Hawk,royal paladin,ustebra,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4285,Lenhaa,master sorcerer,ustebra,128,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4286,Lubuya Kikyou,exalted monk,ustebra,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4287,Marin Downgraded,elite knight,ustebra,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4288,Mbeer,master sorcerer,ustebra,129,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4289,Nerdezera,royal paladin,ustebra,141,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4290,Nerigudo,elite knight,ustebra,131,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4291,Niirsu,elite knight,ustebra,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4292,Not Alisson,master sorcerer,ustebra,128,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4293,Padeiro Prateado,elite knight,ustebra,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4294,Pancada Relaxada,master sorcerer,ustebra,137,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4295,Pililico Tanker,elite knight,ustebra,132,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4296,Pirituba Monk,exalted monk,ustebra,115,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4297,Powzzera,elite knight,ustebra,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4298,Psyck,elite knight,ustebra,138,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4299,Raaro,master sorcerer,ustebra,133,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4300,Ryotta,exalted monk,ustebra,114,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4301,Sagitarios Ek,elite knight,ustebra,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4302,Shallz Blacknight,elite knight,ustebra,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4303,Sizz Lor,knight,ustebra,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4304,Smajk Dla Jego,elite knight,ustebra,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4305,Sokon Eltanke,master sorcerer,ustebra,138,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4306,Sonyuzin Relaxado,elite knight,ustebra,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4307,Spiritual Outburst,exalted monk,ustebra,117,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4308,Storm Dust,knight,ustebra,126,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4309,Tomasek,master sorcerer,ustebra,129,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4310,Uki Seti,master sorcerer,ustebra,128,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4311,Ultimate Faraoh,elite knight,ustebra,134,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4312,Viskk,exalted monk,ustebra,115,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4313,Will Relaxado,royal paladin,ustebra,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4314,Wywz,exalted monk,ustebra,120,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4315,Xa Vas,royal paladin,ustebra,139,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4316,Zen Surado,exalted monk,ustebra,110,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4317,Zheng Bonny,elite knight,ustebra,138,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4318,Aigler,elite knight,quintera,139,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4319,Alex Surt,royal paladin,quintera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4320,Almighty Wa Za,exalted monk,quintera,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4321,Bayke,elite knight,quintera,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4322,Berlin Soul,elite knight,quintera,127,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4323,Compadreexz,master sorcerer,quintera,128,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4324,Dakeroxis,master sorcerer,quintera,128,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4325,Danan the shihan,elite knight,quintera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4326,Dankiver,royal paladin,quintera,136,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4327,Datrel,royal paladin,quintera,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4328,Delquita,elite knight,quintera,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4329,Destruvtor,elite knight,quintera,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4330,Donkyh,elite knight,quintera,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4331,Dravitt Sadius,master sorcerer,quintera,127,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4332,Elite Blinded,elite knight,quintera,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4333,Eliza Skylight,elite knight,quintera,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4334,Fire Draggon,elite knight,quintera,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
4335,Fist Expert,exalted monk,quintera,115,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
