,name,world,category,vocation,skill_level,ingestion_time,start_date,end_date,is_current,hash_diff
1606,Bo Ironside,harmonia,Axe Fighting,elite knight,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,23dc1d2f617b3c891097b1371a30afecd7f077e0e5f1b090d189359683fafeda
1607,Bo cian,harmonia,Club Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1608,Camann Casad,harmonia,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1609,Canonn,harmonia,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
1610,Cinek Lubon,harmonia,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1611,Clio Lux,harmonia,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1612,Cloud Thor,harmonia,Sword Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
1613,Cloud Valek,harmonia,Distance Fighting,royal paladin,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e40b60c8258779c74157e48bc07cf2c8169780065cabf4b23e93eae9d1831dc3
1614,Colin Jhon,harmonia,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1615,Cyanos,harmonia,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1616,Dash Wave,harmonia,Fist Fighting,exalted monk,114,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,77166745bfe0766d97c61f45ec24dfb03aec2fa7f4f994c481a1b77ac79a76d7
1617,Dawid Miesniak,harmonia,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
1618,Demorrton,harmonia,Sword Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
1619,Dgod,harmonia,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
1620,Diabelski aniolek,harmonia,Magic Level,master sorcerer,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9813a949da1b4da66d6695769af01526509758baba27b8bb31f38d9f8c322610
1621,Disco Monk,harmonia,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1622,Djin Kazama,harmonia,Fist Fighting,exalted monk,111,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1623,Doktor Owieczka,harmonia,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
1624,Dorn Kemon,harmonia,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1625,Drago the Dragon,harmonia,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1626,Dratini angel,harmonia,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1627,Edge Zorus,harmonia,Shielding,knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,59f4c76ecbcc5938a2d83caf10f2756015f20948b8813c940e5e8bb7a13d03e8
1628,Emerka,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1629,Enduroman,harmonia,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1630,Enfero,harmonia,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1631,Fallen Symphony,harmonia,Distance Fighting,royal paladin,138,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,22a16935cec27328793c2e3f971ab62b549fb5a25728b13e196aed8e3cb9c193
1632,Fenomenalny Tonnek,harmonia,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
1633,Garruk Wild Speaker,harmonia,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
1634,Gert Ar,harmonia,Magic Level,master sorcerer,138,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,431708d299f910d897575e346e23eded0d8a1943c79c6b3ea3c2fb5a5a160f5f
1635,Glodul,harmonia,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
1636,Green Peep,harmonia,Sword Fighting,knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a9e7ff3c4dce7d3c67be9b30e07df360e597894405d2cac3319687abe9a560a8
1637,Guiibsz,harmonia,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1638,Gusanijn,harmonia,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
1639,Gysh,harmonia,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
1640,Hakam,harmonia,Sword Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
1641,Halcon of harmonia,harmonia,Club Fighting,knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c769bd8dc25c6a425fc98a7952607389526cbe9bbe354bf11a930a470779e8df
1642,Helen the champ,harmonia,Magic Level,master sorcerer,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0d2f095a0a520e7831a8059b83e13a1d25763aacf8672d475c3364b34776f410
1643,Isair of Xel'Rash,harmonia,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
1644,Itz Bzyku,harmonia,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
1645,Itz Gumis,harmonia,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1646,Ivc,harmonia,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1647,Jackops,harmonia,Sword Fighting,elite knight,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,932121e6b52346100146798e74712960adf14be0b168922e5515d6da76fa5e05
1648,Jana Zazit,harmonia,Shielding,elite knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f51d282b7329bb21e24ff806b05687bd88dfcbf8e6e320f5971c6edbbf467e9c
1649,Jergiej,harmonia,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
1650,Kapec Luji,harmonia,Club Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
1651,Kaxen,harmonia,Sword Fighting,elite knight,138,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,eea4142539d582cda9c22c6beea248b29c7049bb8fe008dece24f6d05915c15d
1652,Kestwax,harmonia,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
1653,Khamar,harmonia,Axe Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
1654,King Lost,harmonia,Axe Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
1655,Krigaren Jonte,harmonia,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1656,Kurky Archer,harmonia,Distance Fighting,paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f2ad4609ed3f9d0da3ed8c49ac7baf455033591c2510a849307e89cccbe71fba
1657,Kurky Kina,harmonia,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1658,Lady Chylka,harmonia,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
1659,Larret,harmonia,Fist Fighting,exalted monk,117,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2e67b5879a1410a73506bdbfd96c2474c33511051ece84a921ae3d5442a40257
1660,Lezz Dai,harmonia,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1661,Lord von Az,harmonia,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1662,Lucia Gracia,harmonia,Distance Fighting,paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f2ad4609ed3f9d0da3ed8c49ac7baf455033591c2510a849307e89cccbe71fba
1663,Luna Diosa Preciosa,harmonia,Club Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1664,Luzior,harmonia,Fist Fighting,exalted monk,116,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c912887f3420c1166b9e87b08d16c3140b8572bbc80441741e8ed9a473735385
1665,Majeranek Magii,harmonia,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1666,Majki Spajki,harmonia,Magic Level,master sorcerer,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0d2f095a0a520e7831a8059b83e13a1d25763aacf8672d475c3364b34776f410
1667,Marcinosss,harmonia,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1668,Mareecki,harmonia,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1669,Master Truski,harmonia,Magic Level,master sorcerer,140,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,383a08fcaf9d1ce085d667b5f727d183aef3a06e7dfb7003a12a378dfc67f2c7
1670,Mechatronic,harmonia,Sword Fighting,elite knight,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,23dc1d2f617b3c891097b1371a30afecd7f077e0e5f1b090d189359683fafeda
1671,Mecoo,harmonia,Club Fighting,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
1672,Megafire Zoldyck,harmonia,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
1673,Mekin Monk,harmonia,Fist Fighting,exalted monk,113,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a0c738d40ddee04997559d718c46cdfa9bb7d60874e947cccc24f4cbf6bc6054
1674,Mellar,harmonia,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1675,Meniia,harmonia,Sword Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
1676,Meyver,harmonia,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1677,Mi Sioo,harmonia,Distance Fighting,royal paladin,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e40b60c8258779c74157e48bc07cf2c8169780065cabf4b23e93eae9d1831dc3
1678,Michael Devil,harmonia,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
1679,Mister Dec,harmonia,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
1680,Monksisty,harmonia,Fist Fighting,exalted monk,111,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1681,Moon Jern,harmonia,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
1682,Mord Deiv,harmonia,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
1683,Nalsi Tawyn,harmonia,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1684,Naro Krux,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1685,Ne Qu,harmonia,Fist Fighting,exalted monk,112,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,24e0f2849968000e87e6f007fc491cd0579d750ed11b9a93078c1902faffa138
1686,Nely Kristo,harmonia,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1687,Nephirite,harmonia,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1688,Nhaelin,harmonia,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1689,Nietoperko,harmonia,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
1690,Nifonivver,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1691,Niko Niku,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1692,Nilfix Krox,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1693,Nimnom Nom,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1694,Nofirelli,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1695,Nograr,harmonia,Fist Fighting,exalted monk,117,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2e67b5879a1410a73506bdbfd96c2474c33511051ece84a921ae3d5442a40257
1696,Nojryn,harmonia,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1697,Nubanian,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1698,Nufelixer,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1699,Nyanian,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1700,Nybanian,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1701,Nycanian,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1702,Nydanian,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1703,Nyfanian,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1704,Nympho Boy,harmonia,Sword Fighting,knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8ac3c95ed978652cb8b9bf769ea7af4454f1a1b9206184a3fb973436f9518288
1705,Orme,harmonia,Shielding,royal paladin,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0db734cdfe25128ba759550b75a2230d079244ab21a70cc864b3510d87779c9c
1706,Osadniczek,harmonia,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
1707,Ouries,harmonia,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
1708,Parcel Ada,harmonia,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
1709,Pawelkus Kornes,harmonia,Club Fighting,knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,bb0e9e35473755d686769b4d992ac6e20f687df6f9a1f165baae0bf40bb20bcc
1710,Perfect Szot,harmonia,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
1711,Piatka,harmonia,Distance Fighting,royal paladin,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e40b60c8258779c74157e48bc07cf2c8169780065cabf4b23e93eae9d1831dc3
1712,Praethorian,harmonia,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1713,Premislao The Warrior,harmonia,Axe Fighting,knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c769bd8dc25c6a425fc98a7952607389526cbe9bbe354bf11a930a470779e8df
1714,Propaganda Wuurzel,harmonia,Sword Fighting,elite knight,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,035a0c010c4d51148cc3b6c4cf496472f07e24b07980bfe7dd0f73248bd3a4f2
1715,Przemlo,harmonia,Shielding,elite knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f51d282b7329bb21e24ff806b05687bd88dfcbf8e6e320f5971c6edbbf467e9c
1716,Radical Energy,harmonia,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1717,Ragnor Lothbrook,harmonia,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1718,Ramanuja,harmonia,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
1719,Ramarexas Kanapka,harmonia,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1720,Reapzer,harmonia,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1721,Reclipse,harmonia,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1722,Reno Monk,harmonia,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1723,Roaming Dread,harmonia,Fist Fighting,exalted monk,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,86bcd5e391d88428f6875955deda94c28648b56d9b33bea1158dec2f7de7053f
1724,Royal Borgex,harmonia,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
1725,Ruid Desaba,harmonia,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1726,Sants Kexa,harmonia,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
