,rank,name,world,vocation,level,experience,world_type,updated_at
8746,8747,Rayne Ames,ourobra,master sorcerer,914,12678542942,Open PvP,2026-01-20 22:59:57.042544
8747,8748,Magvs,talera,master sorcerer,914,12679802658,Open PvP,2026-01-20 22:59:57.042544
8748,8749,Vot,eclipta,royal paladin,914,12647763010,Retro Open PvP,2026-01-20 22:59:57.042544
8749,8750,Zadydoo,epoca,royal paladin,914,12665363418,Retro Open PvP,2026-01-20 22:59:57.042544
8750,8751,Joelzio,zunera,druid,913,12622895754,Hardcore PvP,2026-01-20 22:59:57.042544
8751,8752,Mandatory Nameechengerec,monstera,master sorcerer,913,12625446474,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8752,8753,Royal Thinky,zunera,royal paladin,913,12629364083,Hardcore PvP,2026-01-20 22:59:57.042544
8753,8754,Krtzrak,luzibra,exalted monk,913,12638775569,Optional PvP,2026-01-20 22:59:57.042544
8754,8755,Ninny Nonny,zuna,elder druid,912,12583574712,Hardcore PvP,2026-01-20 22:59:57.042544
8755,8756,Harry Zabijaka,epoca,royal paladin,911,12540641563,Retro Open PvP,2026-01-20 22:59:57.042544
8756,8757,Menor Pozolero,zunera,elder druid,910,12501991989,Hardcore PvP,2026-01-20 22:59:57.042544
8757,8758,Eilheart,lutabra,elite knight,910,12492704506,Retro Open PvP,2026-01-20 22:59:57.042544
8758,8759,Chonox Gettingback,terribra,royal paladin,910,12484503616,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8759,8760,Puchatankinho,terribra,elder druid,910,12498849486,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8760,8761,Dieu,firmera,royal paladin,910,12484059370,Retro Open PvP,2026-01-20 22:59:57.042544
8761,8762,Malandroxo,solidera,exalted monk,909,12452130725,Open PvP,2026-01-20 22:59:57.042544
8762,8763,Timmy Late,epoca,royal paladin,909,12455432962,Retro Open PvP,2026-01-20 22:59:57.042544
8763,8764,Seya Krin,epoca,elder druid,908,12414413730,Retro Open PvP,2026-01-20 22:59:57.042544
8764,8765,Zlin,epoca,royal paladin,908,12432795882,Retro Open PvP,2026-01-20 22:59:57.042544
8765,8766,Mandatory Vacciiineeyy,monstera,elder druid,906,12338491844,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8766,8767,Doctor Chapeleiro,terribra,elite knight,906,12316967472,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8767,8768,General Rocky,epoca,elite knight,906,12349017908,Retro Open PvP,2026-01-20 22:59:57.042544
8768,8769,Achilles Ii,firmera,elite knight,905,12272087009,Retro Open PvP,2026-01-20 22:59:57.042544
8769,8770,Mamiloe,eclipta,royal paladin,905,12280251442,Retro Open PvP,2026-01-20 22:59:57.042544
8770,8771,Ak Swordsman,terribra,elite knight,905,12291456103,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8771,8772,Zyphler,terribra,elder druid,905,12304515769,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8772,8773,Rafal Rafal,eclipta,elder druid,905,12308527470,Retro Open PvP,2026-01-20 22:59:57.042544
8773,8774,Wikyti,terribra,master sorcerer,905,12299315286,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8774,8775,Hele Era,monstera,paladin,904,12270358082,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8775,8776,Don Gardioli,terribra,elder druid,904,12265016764,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8776,8777,Camusin,monstera,royal paladin,904,12271597875,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8777,8778,Pilkungen,zuna,royal paladin,903,12192655540,Hardcore PvP,2026-01-20 22:59:57.042544
8778,8779,Sneck Night,firmera,elite knight,902,12156031480,Retro Open PvP,2026-01-20 22:59:57.042544
8779,8780,Namosahyo,epoca,elder druid,902,12182791796,Retro Open PvP,2026-01-20 22:59:57.042544
8780,8781,Teramox,epoca,elder druid,902,12180422917,Retro Open PvP,2026-01-20 22:59:57.042544
8781,8782,Polamany Olowek,eclipta,master sorcerer,901,12149508104,Retro Open PvP,2026-01-20 22:59:57.042544
8782,8783,Ivannsz,zunera,elite knight,900,12109134161,Hardcore PvP,2026-01-20 22:59:57.042544
8783,8784,Luiscx,eclipta,royal paladin,900,12074616651,Retro Open PvP,2026-01-20 22:59:57.042544
8784,8785,Luhag,terribra,elder druid,900,12081954874,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8785,8786,Amr Soul Hunter,retalia,elder druid,900,12076885357,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8786,8787,Alexisx,firmera,elite knight,899,12054376045,Retro Open PvP,2026-01-20 22:59:57.042544
8787,8788,Guatic Atrasado,luzibra,exalted monk,899,12042171600,Optional PvP,2026-01-20 22:59:57.042544
8788,8789,Shaka Sanguine,firmera,royal paladin,899,12056799102,Retro Open PvP,2026-01-20 22:59:57.042544
8789,8790,Norman Ritter,retalia,elite knight,899,12049705589,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8790,8791,Drakkonzz Madlife,tempestera,druid,897,11951395894,Retro Open PvP,2026-01-20 22:59:57.042544
8791,8792,Pille Sanguine,firmera,master sorcerer,897,11956720582,Retro Open PvP,2026-01-20 22:59:57.042544
8792,8793,Octamonk,belobra,exalted monk,897,11963901958,Optional PvP,2026-01-20 22:59:57.042544
8793,8794,Kaban Jim,nevia,exalted monk,897,11957118757,Optional PvP,2026-01-20 22:59:57.042544
8794,8795,Tebo Herbs,sombra,royal paladin,897,11963810657,Retro Open PvP,2026-01-20 22:59:57.042544
8795,8796,Esme Crawford,firmera,elder druid,895,11868963757,Retro Open PvP,2026-01-20 22:59:57.042544
8796,8797,Mustpappa,epoca,elite knight,895,11893666218,Retro Open PvP,2026-01-20 22:59:57.042544
8797,8798,Mandatory Namechanggied,monstera,royal paladin,894,11856986686,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8798,8799,Profitz Abo,eclipta,royal paladin,894,11847618567,Retro Open PvP,2026-01-20 22:59:57.042544
8799,8800,Shadow Wild,eclipta,royal paladin,894,11847568626,Retro Open PvP,2026-01-20 22:59:57.042544
8800,8801,Amithabaa,astera,exalted monk,894,11839959829,Optional PvP,2026-01-20 22:59:57.042544
8801,8802,Yeri San,firmera,elite knight,893,11816722244,Retro Open PvP,2026-01-20 22:59:57.042544
8802,8803,Zain Malek,monstera,druid,893,11818145606,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8803,8804,Best Golden Gems,terribra,elite knight,893,11798436826,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8804,8805,Shaolinzinha,serdebra,exalted monk,893,11812305556,Open PvP,2026-01-20 22:59:57.042544
8805,8806,Abs Monkzada,honbra,exalted monk,892,11759355494,Open PvP,2026-01-20 22:59:57.042544
8806,8807,Vectrazs,belobra,exalted monk,892,11752053994,Optional PvP,2026-01-20 22:59:57.042544
8807,8808,Mhorius,monstera,elite knight,892,11749810686,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8808,8809,Fofuxao,zunera,druid,891,11716239700,Hardcore PvP,2026-01-20 22:59:57.042544
8809,8810,Invincible Snizzle,monstera,elite knight,890,11695951881,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8810,8811,Boosted Bojack,retalia,royal paladin,889,11661683872,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8811,8812,Guilherke,terribra,elite knight,888,11617225504,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8812,8813,Nortoos,retalia,sorcerer,887,11572150628,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8813,8814,Zster,thyria,exalted monk,886,11521070001,Open PvP,2026-01-20 22:59:57.042544
8814,8815,Constable Baguncinha,zuna,druid,886,11532004460,Hardcore PvP,2026-01-20 22:59:57.042544
8815,8816,Walty Beast,retalia,knight,885,11474611443,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8816,8817,Heldis,lutabra,elite knight,885,11504139491,Retro Open PvP,2026-01-20 22:59:57.042544
8817,8818,Isalo No Auge,sombra,elite knight,885,11492570909,Retro Open PvP,2026-01-20 22:59:57.042544
8818,8819,Omulu Tanker,zunera,elite knight,884,11439533928,Hardcore PvP,2026-01-20 22:59:57.042544
8819,8820,Escorel,lutabra,royal paladin,884,11452153136,Retro Open PvP,2026-01-20 22:59:57.042544
8820,8821,Rokkye,gentebra,exalted monk,884,11473887626,Optional PvP,2026-01-20 22:59:57.042544
8821,8822,Saga iluminado,xymera,exalted monk,883,11419983378,Open PvP,2026-01-20 22:59:57.042544
8822,8823,Perfect John,zuna,elite knight,883,11427684410,Hardcore PvP,2026-01-20 22:59:57.042544
8823,8824,Mandatory Nammecheengee,monstera,elder druid,882,11374247554,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8824,8825,Itin,zunera,elite knight,882,11391162109,Hardcore PvP,2026-01-20 22:59:57.042544
8825,8826,Tespo,tempestera,elite knight,882,11380962682,Retro Open PvP,2026-01-20 22:59:57.042544
8826,8827,Sarantes,eclipta,elder druid,881,11337717132,Retro Open PvP,2026-01-20 22:59:57.042544
8827,8828,Ramaekkz,retalia,royal paladin,881,11319487924,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8828,8829,Yatiris,nefera,exalted monk,880,11283286927,Optional PvP,2026-01-20 22:59:57.042544
8829,8830,Captain Longo,lutabra,royal paladin,880,11301255462,Retro Open PvP,2026-01-20 22:59:57.042544
8830,8831,Jaapa Inabalavel,lutabra,elder druid,880,11303184915,Retro Open PvP,2026-01-20 22:59:57.042544
8831,8832,Jmrolos,zunera,elder druid,879,11246855074,Hardcore PvP,2026-01-20 22:59:57.042544
8832,8833,Mandatory Namechangeme,monstera,elder druid,879,11271853543,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8833,8834,Mordi,eclipta,royal paladin,879,11266109410,Retro Open PvP,2026-01-20 22:59:57.042544
8834,8835,Porve Locura,lutabra,royal paladin,879,11242695537,Retro Open PvP,2026-01-20 22:59:57.042544
8835,8836,Yrjar,bona,exalted monk,877,11197699972,Optional PvP,2026-01-20 22:59:57.042544
8836,8837,Babi,epoca,elder druid,877,11180699482,Retro Open PvP,2026-01-20 22:59:57.042544
8837,8838,Ki Kyou,quelibra,exalted monk,877,11176955523,Open PvP,2026-01-20 22:59:57.042544
8838,8839,Piasteczka,thyria,exalted monk,876,11150101479,Open PvP,2026-01-20 22:59:57.042544
8839,8840,Bre no zin,eclipta,elder druid,876,11127499083,Retro Open PvP,2026-01-20 22:59:57.042544
8840,8841,Mandatory Namechangeee,monstera,master sorcerer,875,11102131620,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8841,8842,Megusta La Brisa,terribra,master sorcerer,874,11068408486,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8842,8843,Exalted Ragha,kalibra,exalted monk,874,11087713678,Optional PvP,2026-01-20 22:59:57.042544
8843,8844,Brucifilds,terribra,druid,874,11068610690,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8844,8845,Wolfii,terribra,master sorcerer,874,11055688203,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8845,8846,Sky Tanky,zunera,knight,873,11013182724,Hardcore PvP,2026-01-20 22:59:57.042544
8846,8847,Drunken Swordmasster,gladibra,knight,873,11043533322,Retro Open PvP,2026-01-20 22:59:57.042544
8847,8848,Ludlethz,terribra,elder druid,873,11016934902,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8848,8849,Steyz,monstera,royal paladin,873,11032005866,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8849,8850,Exato,gladibra,elder druid,871,10974525426,Retro Open PvP,2026-01-20 22:59:57.042544
8850,8851,Dream Hanzy,terribra,sorcerer,871,10974092521,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8851,8852,Pretezawer,monstera,royal paladin,870,10932108192,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8852,8853,Sios of Doom,monstera,elder druid,870,10899921751,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8853,8854,Motee Bad Boy,tempestera,royal paladin,869,10867236809,Retro Open PvP,2026-01-20 22:59:57.042544
8854,8855,Hi Wildera Yes,monstera,knight,869,10872340749,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8855,8856,Ryotta,ustebra,exalted monk,869,10880734291,Optional PvP,2026-01-20 22:59:57.042544
8856,8857,Rozzetti Ousado,terribra,elite knight,868,10829861472,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8857,8858,Waaguin,sombra,master sorcerer,868,10838377355,Retro Open PvP,2026-01-20 22:59:57.042544
8858,8859,Psico Paglis,jadebra,exalted monk,868,10844824729,Open PvP,2026-01-20 22:59:57.042544
8859,8860,Michelillo Oneshot,tempestera,royal paladin,867,10818606765,Retro Open PvP,2026-01-20 22:59:57.042544
8860,8861,Dannoks,terribra,elder druid,867,10795072314,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8861,8862,Wakedruid,gladibra,elder druid,866,10750093158,Retro Open PvP,2026-01-20 22:59:57.042544
8862,8863,Miller Highlifez,terribra,elite knight,865,10725704996,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8863,8864,Lucky Potato,celesta,exalted monk,865,10717637808,Optional PvP,2026-01-20 22:59:57.042544
8864,8865,El Bravo,tempestera,elite knight,864,10708398671,Retro Open PvP,2026-01-20 22:59:57.042544
8865,8866,Assasin Nakoro,firmera,royal paladin,864,10705070744,Retro Open PvP,2026-01-20 22:59:57.042544
8866,8867,Nenis Contreras,tempestera,elite knight,863,10639521105,Retro Open PvP,2026-01-20 22:59:57.042544
8867,8868,Will Lutabra Guardian,lutabra,knight,863,10655513424,Retro Open PvP,2026-01-20 22:59:57.042544
8868,8869,Monk Mingo,quidera,exalted monk,862,10601494828,Open PvP,2026-01-20 22:59:57.042544
8869,8870,Mattaeus,terribra,elite knight,862,10630721297,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8870,8871,Beerhawk,terribra,elder druid,861,10570176295,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8871,8872,Pearl Of Deepsea,zunera,knight,860,10536157333,Hardcore PvP,2026-01-20 22:59:57.042544
8872,8873,Nox Blindeye,retalia,royal paladin,860,10556407483,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8873,8874,Itzin,astera,exalted monk,860,10563190166,Optional PvP,2026-01-20 22:59:57.042544
8874,8875,Sir Arense,terribra,royal paladin,859,10500552679,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8875,8876,Samor Pohwn,monstera,elite knight,859,10498070159,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8876,8877,Nerfered Arinth,monza,exalted monk,858,10485669591,Optional PvP,2026-01-20 22:59:57.042544
8877,8878,Xolidarth,epoca,elder druid,858,10478788957,Retro Open PvP,2026-01-20 22:59:57.042544
8878,8879,Mandatory Namechangi,monstera,royal paladin,857,10425261106,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8879,8880,Rickii Maxi,zunera,elite knight,857,10434344845,Hardcore PvP,2026-01-20 22:59:57.042544
8880,8881,Arikuu,eclipta,elite knight,857,10417253075,Retro Open PvP,2026-01-20 22:59:57.042544
8881,8882,Alex Vetz,firmera,elite knight,855,10378174887,Retro Open PvP,2026-01-20 22:59:57.042544
8882,8883,Valen uno,zuna,druid,855,10362146191,Hardcore PvP,2026-01-20 22:59:57.042544
8883,8884,Growlie,dia,exalted monk,854,10326414352,Optional PvP,2026-01-20 22:59:57.042544
8884,8885,Exmo Wesley,gladibra,royal paladin,854,10328524521,Retro Open PvP,2026-01-20 22:59:57.042544
8885,8886,Asfarck,terribra,elite knight,854,10317103479,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8886,8887,Diga Ai,terribra,elite knight,854,10315295442,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8887,8888,Recksor No Mercy,sombra,master sorcerer,853,10290371300,Retro Open PvP,2026-01-20 22:59:57.042544
8888,8889,Hans Vitali,firmera,elite knight,853,10295560356,Retro Open PvP,2026-01-20 22:59:57.042544
8889,8890,Carrapato Poderoso,sombra,elite knight,853,10275048189,Retro Open PvP,2026-01-20 22:59:57.042544
8890,8891,Mccready,retalia,paladin,852,10262664768,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8891,8892,Aasta Black Clover,lutabra,elite knight,852,10254686628,Retro Open PvP,2026-01-20 22:59:57.042544
8892,8893,Toxix,firmera,master sorcerer,852,10238790319,Retro Open PvP,2026-01-20 22:59:57.042544
8893,8894,Rick the Brave,monstera,elite knight,852,10270190942,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8894,8895,Aged Pablo,refugia,exalted monk,852,10243291606,Optional PvP,2026-01-20 22:59:57.042544
8895,8896,Viegas Rushback,zunera,master sorcerer,851,10234135916,Hardcore PvP,2026-01-20 22:59:57.042544
8896,8897,Thayranzerah,terribra,elite knight,851,10199736432,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8897,8898,Andersom Caleb,firmera,elder druid,851,10200221309,Retro Open PvP,2026-01-20 22:59:57.042544
8898,8899,Ik Ed,sombra,elder druid,851,10221465871,Retro Open PvP,2026-01-20 22:59:57.042544
8899,8900,Ec strike,epoca,elder druid,851,10204107527,Retro Open PvP,2026-01-20 22:59:57.042544
8900,8901,Good Paladintobuy,epoca,royal paladin,851,10202489401,Retro Open PvP,2026-01-20 22:59:57.042544
8901,8902,Cwil,ferobra,exalted monk,850,10179388097,Open PvP,2026-01-20 22:59:57.042544
8902,8903,Elmif Aila,peloria,exalted monk,850,10166530392,Open PvP,2026-01-20 22:59:57.042544
8903,8904,Jenif Ak,firmera,elite knight,850,10195412530,Retro Open PvP,2026-01-20 22:59:57.042544
8904,8905,The Rah,epoca,royal paladin,850,10175893609,Retro Open PvP,2026-01-20 22:59:57.042544
8905,8906,Alface,terribra,elite knight,849,10146058344,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8906,8907,Terrivel Terrivel Terrivel,terribra,druid,849,10136242684,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8907,8908,Mentally Muted,monstera,master sorcerer,849,10133757332,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8908,8909,Nostrax,zuna,elder druid,848,10094041683,Hardcore PvP,2026-01-20 22:59:57.042544
8909,8910,Supremazy,celesta,exalted monk,848,10120826755,Optional PvP,2026-01-20 22:59:57.042544
8910,8911,Stapiensky,zuna,elite knight,848,10107010592,Hardcore PvP,2026-01-20 22:59:57.042544
8911,8912,Hoppa Da Beazt,tempestera,royal paladin,847,10061069381,Retro Open PvP,2026-01-20 22:59:57.042544
8912,8913,Hjugi Paladinio,eclipta,royal paladin,847,10059389618,Retro Open PvP,2026-01-20 22:59:57.042544
8913,8914,Aka Duvan,zunera,druid,846,10047182126,Hardcore PvP,2026-01-20 22:59:57.042544
8914,8915,Kaiser On Steroids,eclipta,royal paladin,846,10038575271,Retro Open PvP,2026-01-20 22:59:57.042544
8915,8916,Apocalipse Oldgangsta,sombra,elite knight,845,9985416272,Retro Open PvP,2026-01-20 22:59:57.042544
8916,8917,Holy Bull,secura,exalted monk,845,10014319259,Optional PvP,2026-01-20 22:59:57.042544
8917,8918,Shakhex,ferobra,exalted monk,845,9995695018,Open PvP,2026-01-20 22:59:57.042544
8918,8919,Neveszin,terribra,royal paladin,845,9999345145,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8919,8920,Larret,harmonia,exalted monk,845,9989032901,Optional PvP,2026-01-20 22:59:57.042544
8920,8921,Andy Bombinhanha,gladibra,elite knight,844,9975639253,Retro Open PvP,2026-01-20 22:59:57.042544
8921,8922,Niesamowite Ek,zunera,elite knight,844,9978866475,Hardcore PvP,2026-01-20 22:59:57.042544
8922,8923,Society Man Greg,monstera,royal paladin,844,9961863366,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8923,8924,Netonha,ourobra,exalted monk,844,9949239135,Open PvP,2026-01-20 22:59:57.042544
8924,8925,Zuzela,terribra,master sorcerer,843,9923094797,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8925,8926,Ninja Monk,epoca,exalted monk,843,9915639459,Retro Open PvP,2026-01-20 22:59:57.042544
8926,8927,Roger Vetz,firmera,royal paladin,842,9892394633,Retro Open PvP,2026-01-20 22:59:57.042544
8927,8928,Tox Sanguine,firmera,royal paladin,842,9880546293,Retro Open PvP,2026-01-20 22:59:57.042544
8928,8929,Tabua avenging,celebra,exalted monk,842,9878521913,Optional PvP,2026-01-20 22:59:57.042544
8929,8930,Haeggenn,eclipta,royal paladin,842,9901702924,Retro Open PvP,2026-01-20 22:59:57.042544
8930,8931,Pakguz,epoca,elite knight,842,9899106291,Retro Open PvP,2026-01-20 22:59:57.042544
8931,8932,Mari Nita,firmera,druid,841,9860986100,Retro Open PvP,2026-01-20 22:59:57.042544
8932,8933,Feril Elera,refugia,exalted monk,841,9863752844,Optional PvP,2026-01-20 22:59:57.042544
8933,8934,Revengeful Jatt,firmera,elite knight,840,9836289346,Retro Open PvP,2026-01-20 22:59:57.042544
8934,8935,Ranon Monk,collabra,exalted monk,840,9830057404,Optional PvP,2026-01-20 22:59:57.042544
8935,8936,Daemon gizmo,firmera,elder druid,839,9783865461,Retro Open PvP,2026-01-20 22:59:57.042544
8936,8937,Fruokk,monstera,sorcerer,839,9794324222,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8937,8938,Pumatron,zunera,master sorcerer,839,9792186298,Hardcore PvP,2026-01-20 22:59:57.042544
8938,8939,Giallizeraah Wartank,terribra,elder druid,839,9796140866,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8939,8940,Little Kranioz,zuna,royal paladin,839,9784632579,Hardcore PvP,2026-01-20 22:59:57.042544
8940,8941,Invencible Drakaryus,terribra,master sorcerer,838,9751556539,Retro Hardcore PvP,2026-01-20 22:59:57.042544
8941,8942,Zeus the Insane,eclipta,elder druid,838,9769307584,Retro Open PvP,2026-01-20 22:59:57.042544
8942,8943,Sonderurlaub,retalia,master sorcerer,838,9748903130,Retro Hardcore PvP,2026-01-20 22:59:57.042544
