,name,world,category,vocation,skill_level,ingestion_time,start_date,end_date,is_current,hash_diff
1449,Mkbewe Kopac Tece,sonira,Fist Fighting,exalted monk,116,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,c912887f3420c1166b9e87b08d16c3140b8572bbc80441741e8ed9a473735385
1450,Ten Oponent,sonira,Fist Fighting,exalted monk,111,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1451,Crysita,antica,Club Fighting,knight,126,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,bb0e9e35473755d686769b4d992ac6e20f687df6f9a1f165baae0bf40bb20bcc
1452,Cykadus,antica,Sword Fighting,elite knight,131,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1453,Darem Leywin,antica,Magic Level,master sorcerer,149,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,45e91c2b429f7ffe0c54ac7a07f605930d2e45f397a4a680f8c73295c3ca3f8c
1454,Kennegh,antica,Fist Fighting,exalted monk,109,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1455,King Rokotszu,antica,Distance Fighting,royal paladin,134,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1456,Milkania,antica,Shielding,royal paladin,123,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,0db734cdfe25128ba759550b75a2230d079244ab21a70cc864b3510d87779c9c
1457,Nappzik,antica,Fist Fighting,exalted monk,112,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,24e0f2849968000e87e6f007fc491cd0579d750ed11b9a93078c1902faffa138
1458,Soulowa,antica,Fist Fighting,exalted monk,109,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1459,Xenos,antica,Club Fighting,elite knight,127,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
1460,Yuii Yuigahama,antica,Fist Fighting,exalted monk,111,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1461,Crypto Mago Monk,xybra,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1462,Will Fatal Punch,xybra,Fist Fighting,exalted monk,112,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,24e0f2849968000e87e6f007fc491cd0579d750ed11b9a93078c1902faffa138
1463,Zynftv,xybra,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1464,Divine Overflow,terribra,Fist Fighting,exalted monk,111,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1465,Lewah,eclipta,Fist Fighting,exalted monk,111,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1466,Aaraozor,ombra,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1467,Adk vive,ombra,Sword Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
1468,Allesma,ombra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1469,Anca Dazam,ombra,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
1470,Archer Rominho,ombra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
1471,Azka Lunits,ombra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1472,Biehls,ombra,Fist Fighting,exalted monk,117,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2e67b5879a1410a73506bdbfd96c2474c33511051ece84a921ae3d5442a40257
1473,Bullet Puncher,ombra,Fist Fighting,exalted monk,113,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,a0c738d40ddee04997559d718c46cdfa9bb7d60874e947cccc24f4cbf6bc6054
1474,Chris Dictador,ombra,Distance Fighting,royal paladin,142,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b4767e465a14eb6f645eb906c6f3bfbeeadb335240cf6c3682a3ffab509dc82a
1475,Chris Dictadore,ombra,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
1476,Chris Donhodo Ombra,ombra,Axe Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
1477,Chris Ekbombinha,ombra,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
1478,Chris Mais Outro,ombra,Magic Level,master sorcerer,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0d2f095a0a520e7831a8059b83e13a1d25763aacf8672d475c3364b34776f410
1479,Chris Subownerdo Gbe,ombra,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
1480,Chris Zeroum,ombra,Magic Level,master sorcerer,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f9545bdedf4af53ffc5e70639e3a721668ba39babba1b91afd25e9af7b067e6c
1481,Cupiim Assado,ombra,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1482,Du ze ra,ombra,Club Fighting,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
1483,Duduxp,ombra,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1484,Eff Ting,ombra,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1485,Fadi Boy,ombra,Fist Fighting,exalted monk,115,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,925e8a5d587b30898372a64bfcd8afc1ef7848663a05893355be83c6e67f8aad
1486,Godama,ombra,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1487,Heltz Slayer,ombra,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
1488,Hitmonkee,ombra,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1489,Jab Mortal,ombra,Fist Fighting,exalted monk,119,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,7aa82cfc166a46e77a3209e598920d5c0e81dd87bb3cc9a368f2d7cf97462cbb
1490,Jejel Firmaforte,ombra,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
1491,Jotaemonk,ombra,Fist Fighting,exalted monk,111,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1492,Kasuki,ombra,Club Fighting,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
1493,King Flax,ombra,Club Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1494,King Uhtredzera,ombra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1495,Lavaii Lama,ombra,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1496,Licotur,ombra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1497,Madfoxz,ombra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1498,Memel Godlike,ombra,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
1499,Monsterise,ombra,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
1500,Naboo,ombra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1501,Noor Parryzs,ombra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1502,Pinta Madness,ombra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1503,Prazer Prazer Prazer,ombra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1504,Ribamar Eterno,ombra,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
1505,Rikky Opressor,ombra,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
1506,Saga Poderoso,ombra,Fist Fighting,exalted monk,121,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,39ccd62f386f2bb9f979f9116eda077b152babc510ba744efb943708fe619211
1507,Skadi Goddess,ombra,Club Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1508,Sunborn,ombra,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1509,Tamus Lightt,ombra,Sword Fighting,elite knight,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,035a0c010c4d51148cc3b6c4cf496472f07e24b07980bfe7dd0f73248bd3a4f2
1510,Tatan Raab,ombra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
1511,Tavinho Tanker,ombra,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
1512,Thalento,ombra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
1513,Vinzel,ombra,Fist Fighting,exalted monk,112,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,24e0f2849968000e87e6f007fc491cd0579d750ed11b9a93078c1902faffa138
1514,Xum Bim,ombra,Sword Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
1515,Duduxp,ombra,Fist Fighting,exalted monk,110,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1516,Mortalius,ombra,Distance Fighting,royal paladin,134,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1517,Astromeowt,harmonia,Fist Fighting,exalted monk,111,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1518,Aurea the Archer,harmonia,Shielding,royal paladin,123,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,0db734cdfe25128ba759550b75a2230d079244ab21a70cc864b3510d87779c9c
1519,Cinek Lubon,harmonia,Distance Fighting,royal paladin,135,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
1520,Demorrton,harmonia,Sword Fighting,elite knight,136,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,035a0c010c4d51148cc3b6c4cf496472f07e24b07980bfe7dd0f73248bd3a4f2
1521,Doktor Owieczka,harmonia,Magic Level,master sorcerer,127,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
1522,King Waldek,harmonia,Axe Fighting,elite knight,130,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1523,Piatkaa,harmonia,Distance Fighting,royal paladin,138,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,22a16935cec27328793c2e3f971ab62b549fb5a25728b13e196aed8e3cb9c193
1524,Demonke,noctalia,Fist Fighting,exalted monk,115,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,925e8a5d587b30898372a64bfcd8afc1ef7848663a05893355be83c6e67f8aad
1525,Maxithemonk,noctalia,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1526,Megatronixlx,noctalia,Fist Fighting,exalted monk,115,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,925e8a5d587b30898372a64bfcd8afc1ef7848663a05893355be83c6e67f8aad
1527,Timecode,noctalia,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
1528,Demonke,noctalia,Fist Fighting,exalted monk,116,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,2026-01-26 19:00:56.891238,False,c912887f3420c1166b9e87b08d16c3140b8572bbc80441741e8ed9a473735385
1529,Ai Messi,kalibra,Fist Fighting,exalted monk,114,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,77166745bfe0766d97c61f45ec24dfb03aec2fa7f4f994c481a1b77ac79a76d7
1530,Latalindoo,kalibra,Fist Fighting,exalted monk,109,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
1531,Legolas Gold,kalibra,Distance Fighting,royal paladin,135,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
1532,Mozarrt,kalibra,Distance Fighting,royal paladin,139,2026-01-26 18:54:26.991115,2026-01-26 19:01:35.035879,,True,e40b60c8258779c74157e48bc07cf2c8169780065cabf4b23e93eae9d1831dc3
1533,Akatsura,celebra,Fist Fighting,exalted monk,111,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
1534,Alba Troz,celebra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1535,Amon Aki,celebra,Sword Fighting,elite knight,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a6812f55f6da541b99d77b69f2a884c5455a30af5e2eb9dd83b55a7f3023cf13
1536,Arkelogon,celebra,Distance Fighting,royal paladin,145,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a9883843521c1d03947af5e1698546316588c03834e3accce09aa15d962b02c9
1537,Bolch Veek,celebra,Fist Fighting,exalted monk,113,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a0c738d40ddee04997559d718c46cdfa9bb7d60874e947cccc24f4cbf6bc6054
1538,Boss Life,celebra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1539,Briseids,celebra,Club Fighting,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
1540,Bruxa Acris,celebra,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1541,Cedart,celebra,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
1542,Chronus Legacy,celebra,Sword Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
1543,Chucky Targaryen,celebra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1544,Cybres Jack,celebra,Magic Level,master sorcerer,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f4d0c754fd105b1a99e6e43288333c5c4ed6629eee6b8362661599dd28830522
1545,Danshot,celebra,Distance Fighting,paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b82df7d100592b94c290ff245334b159febbcf15c91158425394b2f3551706ce
1546,Demokther,celebra,Magic Level,master sorcerer,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0d2f095a0a520e7831a8059b83e13a1d25763aacf8672d475c3364b34776f410
1547,Don Forasteiro,celebra,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1548,Don Forastero,celebra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1549,Don Milo,celebra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
1550,Dona Loyal,celebra,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1551,Dra kalis,celebra,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1552,Dufe,celebra,Magic Level,master sorcerer,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f9545bdedf4af53ffc5e70639e3a721668ba39babba1b91afd25e9af7b067e6c
1553,Dyonii,celebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
1554,Ehxori,celebra,Club Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1555,Ek Luffy,celebra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
1556,Elite Lincoln,celebra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1557,Erethdor,celebra,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
1558,Espeto Knight,celebra,Club Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1559,Fabrkz,celebra,Axe Fighting,elite knight,142,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,7d52599e31017f346ccd57d91430ef17f4978e07a524d9783df4240f6ad74b35
1560,Fairy Fox,celebra,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
1561,Faustino Brabo,celebra,Magic Level,master sorcerer,141,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,642508e0e006aac96ec1a69c0d783543fec8df371d7e1a0852bd29c9074819ba
1562,Fe Schimit,celebra,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
1563,Flaashzinho,celebra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
1564,Flame Storm,celebra,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
1565,Frizs,celebra,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
1566,Ghastth,celebra,Axe Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
1567,Gilmax Knight,celebra,Sword Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
1568,Goutheer,celebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
