,rank,name,world,vocation,level,experience,world_type,updated_at
953,954,Magnifik Patraodany,inabra,elder druid,1660,76005294771,Open PvP,2026-01-26 19:02:58.360767
954,955,Augusto Nofear,issobra,elite knight,1660,75963357403,Optional PvP,2026-01-26 19:02:58.360767
955,956,Disco Teka,karmeya,elder druid,1659,75846437908,Optional PvP,2026-01-26 19:02:58.360767
956,957,Avasalador,kalibra,elder druid,1658,75773114803,Optional PvP,2026-01-26 19:02:58.360767
957,958,Bezze Ranger,celebra,royal paladin,1658,75747605961,Optional PvP,2026-01-26 19:02:58.360767
958,959,Cebola Corporation,etebra,elite knight,1657,75660811859,Optional PvP,2026-01-26 19:02:58.360767
959,960,Nawtscout,lobera,royal paladin,1657,75611558142,Open PvP,2026-01-26 19:02:58.360767
960,961,Socratiez,belobra,elite knight,1657,75564919906,Optional PvP,2026-01-26 19:02:58.360767
961,962,Teteu Endividado,honbra,master sorcerer,1657,75557277204,Open PvP,2026-01-26 19:02:58.360767
962,963,Menets,celebra,elite knight,1656,75542374159,Optional PvP,2026-01-26 19:02:58.360767
963,964,Sky Hollow,belobra,master sorcerer,1656,75541307099,Optional PvP,2026-01-26 19:02:58.360767
964,965,Zyviik,vunira,elder druid,1656,75521871113,Open PvP,2026-01-26 19:02:58.360767
965,966,Ohh Diosito,pacera,royal paladin,1656,75465821804,Optional PvP,2026-01-26 19:02:58.360767
966,967,Roliman Nitroso,belobra,elder druid,1656,75417490267,Optional PvP,2026-01-26 19:02:58.360767
967,968,Itz Korzen,bona,elder druid,1655,75387405984,Optional PvP,2026-01-26 19:02:58.360767
968,969,Screeno,bona,royal paladin,1655,75379917467,Optional PvP,2026-01-26 19:02:58.360767
969,970,Tod Burner,celebra,royal paladin,1655,75374358279,Optional PvP,2026-01-26 19:02:58.360767
970,971,Nixxon Eretks,yonabra,royal paladin,1655,75321076962,Optional PvP,2026-01-26 19:02:58.360767
971,972,Jounetsu,astera,royal paladin,1655,75309522768,Optional PvP,2026-01-26 19:02:58.360767
972,973,Brenin Golpista,venebra,royal paladin,1655,75304388713,Optional PvP,2026-01-26 19:02:58.360767
973,974,Dante Lauxborn,nefera,royal paladin,1655,75295466039,Optional PvP,2026-01-26 19:02:58.360767
974,975,Belintina,refugia,master sorcerer,1654,75206617222,Optional PvP,2026-01-26 19:02:58.360767
975,976,Kreatynowy Monster,dia,royal paladin,1654,75203475986,Optional PvP,2026-01-26 19:02:58.360767
976,977,Matshow,belobra,royal paladin,1653,75086737336,Optional PvP,2026-01-26 19:02:58.360767
977,978,Malu Manzan,serdebra,master sorcerer,1652,74947524721,Open PvP,2026-01-26 19:02:58.360767
978,979,Tomek Bloczy,xyla,elite knight,1652,74925718595,Open PvP,2026-01-26 19:02:58.360767
979,980,Soft Intern,nevia,paladin,1652,74918929396,Optional PvP,2026-01-26 19:02:58.360767
980,981,Katzwinckel,yonabra,elder druid,1652,74879535090,Optional PvP,2026-01-26 19:02:58.360767
981,982,Low Burnzs,issobra,master sorcerer,1652,74871257931,Optional PvP,2026-01-26 19:02:58.360767
982,983,True Abdosz,vunira,royal paladin,1651,74866157162,Open PvP,2026-01-26 19:02:58.360767
983,984,Kel,rasteibra,elite knight,1651,74848418987,Open PvP,2026-01-26 19:02:58.360767
984,985,Megagod Zedrin,ourobra,elder druid,1651,74845514640,Open PvP,2026-01-26 19:02:58.360767
985,986,Gudrak,rasteibra,royal paladin,1651,74816225755,Open PvP,2026-01-26 19:02:58.360767
986,987,Eumzm,belobra,royal paladin,1651,74770181945,Optional PvP,2026-01-26 19:02:58.360767
987,988,Monkee Toretto,lobera,royal paladin,1650,74730618644,Open PvP,2026-01-26 19:02:58.360767
988,989,Fi nan duh,descubra,elder druid,1650,74724531607,Optional PvP,2026-01-26 19:02:58.360767
989,990,Xan Farmer,refugia,master sorcerer,1650,74719496620,Optional PvP,2026-01-26 19:02:58.360767
990,991,Knochi,antica,elite knight,1650,74703964211,Open PvP,2026-01-26 19:02:58.360767
991,992,Roller Coastter,talera,elder druid,1650,74685650929,Open PvP,2026-01-26 19:02:58.360767
992,993,Vicyous,calmera,elite knight,1650,74680817265,Optional PvP,2026-01-26 19:02:58.360767
993,994,Prepotente Vluntz,talera,elder druid,1650,74667260033,Open PvP,2026-01-26 19:02:58.360767
994,995,Mikey olo,vunira,elite knight,1649,74569371049,Open PvP,2026-01-26 19:02:58.360767
995,996,Detug,pacera,royal paladin,1649,74517235126,Optional PvP,2026-01-26 19:02:58.360767
996,997,Mejo Vikee,thyria,master sorcerer,1648,74431239681,Open PvP,2026-01-26 19:02:58.360767
997,998,Neggix,belobra,elite knight,1647,74269083183,Optional PvP,2026-01-26 19:02:58.360767
998,999,Lann Hawk,ustebra,royal paladin,1647,74262245388,Optional PvP,2026-01-26 19:02:58.360767
999,1000,Andinn,gentebra,elite knight,1647,74250460121,Optional PvP,2026-01-26 19:02:58.360767
1000,1001,Krazy Rootz,celebra,royal paladin,1647,74190744047,Optional PvP,2026-01-26 19:02:58.360767
1001,1002,Twiu,collabra,master sorcerer,1646,74165813024,Optional PvP,2026-01-26 19:02:58.360767
1002,1003,Skaan Rush,serdebra,elder druid,1645,73961235996,Open PvP,2026-01-26 19:02:58.360767
1003,1004,Ewald,gentebra,elite knight,1644,73852658699,Optional PvP,2026-01-26 19:02:58.360767
1004,1005,Quil Silverearth,luminera,master sorcerer,1644,73844456949,Optional PvP,2026-01-26 19:02:58.360767
1005,1006,Dede Love,ferobra,elder druid,1644,73806206129,Open PvP,2026-01-26 19:02:58.360767
1006,1007,Flautixta Zedrin,ourobra,elder druid,1643,73747596160,Open PvP,2026-01-26 19:02:58.360767
1007,1008,Japreguissa,belobra,elite knight,1643,73735312889,Optional PvP,2026-01-26 19:02:58.360767
1008,1009,Pokezin Corporation,etebra,royal paladin,1643,73696837475,Optional PvP,2026-01-26 19:02:58.360767
1009,1010,Kambaxo Tezuz,ferobra,elder druid,1643,73683330228,Open PvP,2026-01-26 19:02:58.360767
1010,1011,Pedrao Geladeira,yonabra,elite knight,1643,73668257229,Optional PvP,2026-01-26 19:02:58.360767
1011,1012,Necro Dragonheart,lobera,elite knight,1643,73657769171,Open PvP,2026-01-26 19:02:58.360767
1012,1013,Juh Barbous,descubra,elder druid,1642,73638633042,Optional PvP,2026-01-26 19:02:58.360767
1013,1014,Snurrat,lobera,elder druid,1642,73631530292,Open PvP,2026-01-26 19:02:58.360767
1014,1015,Jun Toxico,luminera,elder druid,1642,73627276908,Optional PvP,2026-01-26 19:02:58.360767
1015,1016,Mbeer,ustebra,master sorcerer,1642,73544789700,Optional PvP,2026-01-26 19:02:58.360767
1016,1017,Se rrao,ourobra,elder druid,1642,73534283193,Open PvP,2026-01-26 19:02:58.360767
1017,1018,Snurrat,antica,elder druid,1642,73515956655,Open PvP,2026-01-26 19:02:58.360767
1018,1019,Sparkr,gentebra,elder druid,1641,73486962830,Optional PvP,2026-01-26 19:02:58.360767
1019,1020,Nya Fullbomb,talera,royal paladin,1641,73457103260,Open PvP,2026-01-26 19:02:58.360767
1020,1021,Majki Spajki,harmonia,master sorcerer,1641,73428623407,Optional PvP,2026-01-26 19:02:58.360767
1021,1022,Remek Ajan,peloria,elite knight,1641,73402698800,Open PvP,2026-01-26 19:02:58.360767
1022,1023,Pune Edbomba,terribra,elder druid,1641,73395840072,Retro Hardcore PvP,2026-01-26 19:02:58.360767
1023,1024,Chealino,celesta,master sorcerer,1641,73393847740,Optional PvP,2026-01-26 19:02:58.360767
1024,1025,Chucky Love,ferobra,royal paladin,1641,73385527688,Open PvP,2026-01-26 19:02:58.360767
1025,1026,Cuken,rasteibra,elder druid,1640,73365721780,Open PvP,2026-01-26 19:02:58.360767
1026,1027,Lordhiei Datribo,gentebra,elite knight,1640,73326117129,Optional PvP,2026-01-26 19:02:58.360767
1027,1028,Medway,ferobra,royal paladin,1640,73322561398,Open PvP,2026-01-26 19:02:58.360767
1028,1029,Rangel Lestat,gentebra,elite knight,1640,73268503120,Optional PvP,2026-01-26 19:02:58.360767
1029,1030,Aiken Rush,lobera,royal paladin,1640,73258767349,Open PvP,2026-01-26 19:02:58.360767
1030,1031,Pekky Khamzai,antica,master sorcerer,1639,73247120993,Open PvP,2026-01-26 19:02:58.360767
1031,1032,Akashiia,celesta,master sorcerer,1639,73234424377,Optional PvP,2026-01-26 19:02:58.360767
1032,1033,Psiconauta Corporation,issobra,royal paladin,1639,73226539462,Optional PvP,2026-01-26 19:02:58.360767
1033,1034,Buchall,premia,royal paladin,1639,73160667412,Open PvP,2026-01-26 19:02:58.360767
1034,1035,Feversleep,refugia,royal paladin,1639,73139188181,Optional PvP,2026-01-26 19:02:58.360767
1035,1036,Mini Thiago,eclipta,master sorcerer,1639,73132320241,Retro Open PvP,2026-01-26 19:02:58.360767
1036,1037,Glexael,lobera,royal paladin,1639,73114141038,Open PvP,2026-01-26 19:02:58.360767
1037,1038,Bigboy Damage,thyria,master sorcerer,1638,73091559897,Open PvP,2026-01-26 19:02:58.360767
1038,1039,Courage Kruziox,nevia,master sorcerer,1638,73090241205,Optional PvP,2026-01-26 19:02:58.360767
1039,1040,Ruthless Volfrick,issobra,elite knight,1638,73065652940,Optional PvP,2026-01-26 19:02:58.360767
1040,1041,Vadds,refugia,elite knight,1637,72976243919,Optional PvP,2026-01-26 19:02:58.360767
1041,1042,Neutral Life,premia,master sorcerer,1637,72943916491,Open PvP,2026-01-26 19:02:58.360767
1042,1043,Lord Kalell,blumera,elite knight,1637,72930379177,Optional PvP,2026-01-26 19:02:58.360767
1043,1044,Furyprime,antica,royal paladin,1637,72923796921,Open PvP,2026-01-26 19:02:58.360767
1044,1045,Celestial wizard,kalibra,master sorcerer,1637,72868736736,Optional PvP,2026-01-26 19:02:58.360767
1045,1046,Samuka Corporation,etebra,master sorcerer,1636,72818558869,Optional PvP,2026-01-26 19:02:58.360767
1046,1047,Closedfriends Cebola,ourobra,royal paladin,1636,72812914646,Open PvP,2026-01-26 19:02:58.360767
1047,1048,Nervoon,secura,elite knight,1636,72768027791,Optional PvP,2026-01-26 19:02:58.360767
1048,1049,Higzy,gentebra,royal paladin,1636,72748954404,Optional PvP,2026-01-26 19:02:58.360767
1049,1050,Imenso Theboss,ourobra,elder druid,1636,72742690433,Open PvP,2026-01-26 19:02:58.360767
1050,1051,Velcan,kalibra,master sorcerer,1636,72737558400,Optional PvP,2026-01-26 19:02:58.360767
1051,1052,Brutus Insane,rasteibra,master sorcerer,1636,72719973809,Open PvP,2026-01-26 19:02:58.360767
1052,1053,Teenorio El Patron,wintera,master sorcerer,1635,72676544779,Open PvP,2026-01-26 19:02:58.360767
1053,1054,Tastdingo,solidera,elder druid,1635,72648990597,Open PvP,2026-01-26 19:02:58.360767
1054,1055,Nerigudo,ustebra,elite knight,1635,72625948411,Optional PvP,2026-01-26 19:02:58.360767
1055,1056,Innk Muller,yonabra,master sorcerer,1635,72603310868,Optional PvP,2026-01-26 19:02:58.360767
1056,1057,Gabrielito,nefera,elite knight,1635,72590202320,Optional PvP,2026-01-26 19:02:58.360767
1057,1058,Celestial wizard,astera,master sorcerer,1634,72536997553,Optional PvP,2026-01-26 19:02:58.360767
1058,1059,Daso II,antica,royal paladin,1634,72528284378,Open PvP,2026-01-26 19:02:58.360767
1059,1060,Baked Jerryy,vunira,elite knight,1634,72500092844,Open PvP,2026-01-26 19:02:58.360767
1060,1061,Jards Gestao Inteligente,terribra,master sorcerer,1633,72438976477,Retro Hardcore PvP,2026-01-26 19:02:58.360767
1061,1062,Miller Goexp,serdebra,elder druid,1633,72435244515,Open PvP,2026-01-26 19:02:58.360767
1062,1063,Nakayo,monza,royal paladin,1633,72424708548,Optional PvP,2026-01-26 19:02:58.360767
1063,1064,Ninja,yonabra,royal paladin,1633,72409440738,Optional PvP,2026-01-26 19:02:58.360767
1064,1065,Cadeira Maluca,belobra,royal paladin,1633,72400226914,Optional PvP,2026-01-26 19:02:58.360767
1065,1066,Ragnar Grandsanguine,quelibra,elite knight,1633,72371109035,Open PvP,2026-01-26 19:02:58.360767
1066,1067,Toxic Pups,thyria,elder druid,1633,72366328527,Open PvP,2026-01-26 19:02:58.360767
1067,1068,Old Lapa,nefera,elite knight,1633,72323720499,Optional PvP,2026-01-26 19:02:58.360767
1068,1069,Iludas,venebra,master sorcerer,1632,72231880739,Optional PvP,2026-01-26 19:02:58.360767
1069,1070,Luhead Black Sabbath,gentebra,elite knight,1631,72107976527,Optional PvP,2026-01-26 19:02:58.360767
1070,1071,Umkdinick,rasteibra,elder druid,1630,72012306505,Open PvP,2026-01-26 19:02:58.360767
1071,1072,Mayushi,belobra,royal paladin,1630,71995371475,Optional PvP,2026-01-26 19:02:58.360767
1072,1073,Awesome Bow,descubra,royal paladin,1630,71989950143,Optional PvP,2026-01-26 19:02:58.360767
1073,1074,Teepo Insane,secura,elder druid,1630,71922984736,Optional PvP,2026-01-26 19:02:58.360767
1074,1075,Buniek Patykarz,xyla,royal paladin,1629,71902959379,Open PvP,2026-01-26 19:02:58.360767
1075,1076,Fe Schimit,celebra,royal paladin,1629,71878082938,Optional PvP,2026-01-26 19:02:58.360767
1076,1077,Jackh,serdebra,elder druid,1629,71782681442,Open PvP,2026-01-26 19:02:58.360767
1077,1078,Moane Gulosa,ourobra,master sorcerer,1628,71768850059,Open PvP,2026-01-26 19:02:58.360767
1078,1079,Smoking Killer,solidera,master sorcerer,1628,71761745542,Open PvP,2026-01-26 19:02:58.360767
1079,1080,Ultimate Giuseppe,ustebra,royal paladin,1628,71746520738,Optional PvP,2026-01-26 19:02:58.360767
1080,1081,Therionsz,yonabra,master sorcerer,1628,71711714909,Optional PvP,2026-01-26 19:02:58.360767
1081,1082,Maximus the King,celebra,royal paladin,1628,71679100324,Optional PvP,2026-01-26 19:02:58.360767
1082,1083,Zaran,bona,royal paladin,1628,71666184673,Optional PvP,2026-01-26 19:02:58.360767
1083,1084,Lushiwait,menera,royal paladin,1628,71658452724,Optional PvP,2026-01-26 19:02:58.360767
1084,1085,Sinsor,vunira,royal paladin,1628,71656342681,Open PvP,2026-01-26 19:02:58.360767
1085,1086,Sabziro,vunira,royal paladin,1627,71604212366,Open PvP,2026-01-26 19:02:58.360767
1086,1087,Lilith Artemis,blumera,royal paladin,1627,71551937082,Optional PvP,2026-01-26 19:02:58.360767
1087,1088,Dolerozz,collabra,elder druid,1627,71551375130,Optional PvP,2026-01-26 19:02:58.360767
1088,1089,Crekxle,blumera,royal paladin,1626,71477360467,Optional PvP,2026-01-26 19:02:58.360767
1089,1090,Roffdogg The Bountyhunter,vunira,elite knight,1625,71375736363,Open PvP,2026-01-26 19:02:58.360767
1090,1091,Kamiil,refugia,master sorcerer,1625,71373363069,Optional PvP,2026-01-26 19:02:58.360767
1091,1092,Thasso Bobadapeste,ourobra,elder druid,1625,71307255537,Open PvP,2026-01-26 19:02:58.360767
1092,1093,Re Wolt,karmeya,royal paladin,1625,71266439975,Optional PvP,2026-01-26 19:02:58.360767
1093,1094,Inferno koox,thyria,master sorcerer,1624,71239168884,Open PvP,2026-01-26 19:02:58.360767
1094,1095,Brabo Royal,serdebra,royal paladin,1624,71235447543,Open PvP,2026-01-26 19:02:58.360767
1095,1096,Jumbras Punkrocker,yonabra,elder druid,1624,71205550680,Optional PvP,2026-01-26 19:02:58.360767
1096,1097,Megagiito,issobra,royal paladin,1624,71188081983,Optional PvP,2026-01-26 19:02:58.360767
1097,1098,Mano Dig,belobra,elite knight,1624,71187880349,Optional PvP,2026-01-26 19:02:58.360767
1098,1099,Dede Tiranit,ourobra,elite knight,1624,71160984784,Open PvP,2026-01-26 19:02:58.360767
1099,1100,Arcy Seba,serdebra,elite knight,1624,71129922944,Open PvP,2026-01-26 19:02:58.360767
1100,1101,Raul Locomia,quelibra,elite knight,1623,71110648058,Open PvP,2026-01-26 19:02:58.360767
1101,1102,Raven Erus,yonabra,elite knight,1623,71099132837,Optional PvP,2026-01-26 19:02:58.360767
1102,1103,Vesx,belobra,elder druid,1623,71034255200,Optional PvP,2026-01-26 19:02:58.360767
1103,1104,Floky Monkey,thyria,master sorcerer,1623,71028344406,Open PvP,2026-01-26 19:02:58.360767
1104,1105,Oriibsz,inabra,master sorcerer,1623,71017767374,Open PvP,2026-01-26 19:02:58.360767
1105,1106,El Bucho,astera,royal paladin,1622,70937349173,Optional PvP,2026-01-26 19:02:58.360767
1106,1107,Darkbinder,secura,master sorcerer,1622,70931203285,Optional PvP,2026-01-26 19:02:58.360767
1107,1108,Kakarotowz,inabra,royal paladin,1622,70926627845,Open PvP,2026-01-26 19:02:58.360767
1108,1109,Notdarus,descubra,elder druid,1622,70894539265,Optional PvP,2026-01-26 19:02:58.360767
1109,1110,Wels,descubra,elite knight,1621,70839122124,Optional PvP,2026-01-26 19:02:58.360767
1110,1111,Mcdiigao,belobra,elite knight,1621,70824424625,Optional PvP,2026-01-26 19:02:58.360767
1111,1112,Iovar,nefera,royal paladin,1621,70754137791,Optional PvP,2026-01-26 19:02:58.360767
1112,1113,Waldir desmotivado,collabra,elite knight,1620,70690385589,Optional PvP,2026-01-26 19:02:58.360767
1113,1114,Xuliao Overlure,belobra,royal paladin,1620,70646778226,Optional PvP,2026-01-26 19:02:58.360767
1114,1115,Ross Wilson,venebra,royal paladin,1620,70637337113,Optional PvP,2026-01-26 19:02:58.360767
1115,1116,Korzus Koranav,kalibra,master sorcerer,1620,70603899130,Optional PvP,2026-01-26 19:02:58.360767
1116,1117,Sonyuzin Relaxado,ustebra,elite knight,1619,70469737537,Optional PvP,2026-01-26 19:02:58.360767
1117,1118,Darkness Miss Lalatina,secura,elite knight,1618,70447036518,Optional PvP,2026-01-26 19:02:58.360767
1118,1119,Hyooga,nevia,master sorcerer,1618,70435269904,Optional PvP,2026-01-26 19:02:58.360767
1119,1120,Teko Brand,kalibra,royal paladin,1618,70432428048,Optional PvP,2026-01-26 19:02:58.360767
1120,1121,Ykz Gab,ferobra,royal paladin,1618,70362814528,Open PvP,2026-01-26 19:02:58.360767
1121,1122,Mazoskt,descubra,master sorcerer,1618,70348918369,Optional PvP,2026-01-26 19:02:58.360767
1122,1123,Rafau De Maged,nevia,master sorcerer,1617,70327127098,Optional PvP,2026-01-26 19:02:58.360767
1123,1124,Tonim Homemdokayhn,jadebra,elder druid,1617,70318520301,Open PvP,2026-01-26 19:02:58.360767
1124,1125,Fa diinha,kalibra,elder druid,1617,70292773176,Optional PvP,2026-01-26 19:02:58.360767
1125,1126,Jee Bunny Shop,thyria,royal paladin,1617,70290678114,Open PvP,2026-01-26 19:02:58.360767
1126,1127,Rodoxxx,nefera,royal paladin,1617,70284490679,Optional PvP,2026-01-26 19:02:58.360767
1127,1128,Knacked,peloria,master sorcerer,1616,70141304069,Open PvP,2026-01-26 19:02:58.360767
1128,1129,Dunno Novo Homem,quelibra,elder druid,1616,70089779257,Open PvP,2026-01-26 19:02:58.360767
1129,1130,Broonn,menera,master sorcerer,1615,70017228243,Optional PvP,2026-01-26 19:02:58.360767
1130,1131,Flango Zerocinco,ombra,elder druid,1615,70010304319,Open PvP,2026-01-26 19:02:58.360767
1131,1132,Riivv,antica,master sorcerer,1614,69938653553,Open PvP,2026-01-26 19:02:58.360767
1132,1133,Churras Queenn,kalibra,elder druid,1614,69828789256,Optional PvP,2026-01-26 19:02:58.360767
1133,1134,Carolich,havera,elite knight,1614,69825654355,Open PvP,2026-01-26 19:02:58.360767
1134,1135,Pzadilla the shihan,quintera,royal paladin,1614,69822253421,Open PvP,2026-01-26 19:02:58.360767
1135,1136,Ork shamam,dia,elder druid,1613,69796870680,Optional PvP,2026-01-26 19:02:58.360767
1136,1137,Ashmodara,celebra,royal paladin,1613,69794553767,Optional PvP,2026-01-26 19:02:58.360767
1137,1138,Radamanthys Navy Seal,talera,master sorcerer,1613,69777101591,Open PvP,2026-01-26 19:02:58.360767
1138,1139,Pedream,descubra,master sorcerer,1613,69708699702,Optional PvP,2026-01-26 19:02:58.360767
1139,1140,Axewinng,quelibra,elite knight,1612,69681357165,Open PvP,2026-01-26 19:02:58.360767
1140,1141,Kbralz,descubra,master sorcerer,1612,69668757317,Optional PvP,2026-01-26 19:02:58.360767
1141,1142,Ronei Esquadrias,rasteibra,royal paladin,1612,69640945920,Open PvP,2026-01-26 19:02:58.360767
1142,1143,Nick Toretto,lobera,elder druid,1612,69607493185,Open PvP,2026-01-26 19:02:58.360767
1143,1144,Fabin Presidiario,belobra,master sorcerer,1612,69600888206,Optional PvP,2026-01-26 19:02:58.360767
1144,1145,Pesado Ayoros,issobra,royal paladin,1611,69554169062,Optional PvP,2026-01-26 19:02:58.360767
1145,1146,Ali the shihan,quintera,elder druid,1611,69551382985,Open PvP,2026-01-26 19:02:58.360767
1146,1147,Jan Duni,inabra,master sorcerer,1611,69468757252,Open PvP,2026-01-26 19:02:58.360767
1147,1148,Wolna Amerykanka,karmeya,master sorcerer,1611,69425420139,Optional PvP,2026-01-26 19:02:58.360767
1148,1149,Crixus Fearless,gentebra,royal paladin,1610,69345978063,Optional PvP,2026-01-26 19:02:58.360767
1149,1150,Nyxtrik Makai,ustebra,elder druid,1610,69307033083,Optional PvP,2026-01-26 19:02:58.360767
